osmid,created_by,geometry,amenity,tourism,name,station,railway,cuisine,shop
459401935,,POINT (144.8876284 -37.6947286),bbq,,,,,,
465189175,,POINT (144.8958463 -37.6838146),,,Gladstone Milk Bar,,,,convenience
467008854,,POINT (144.9509533 -37.764895),drinking_water,,,,,,
467008855,,POINT (144.9511885 -37.7649165),drinking_water,,,,,,
467008857,,POINT (144.9511283 -37.7652705),drinking_water,,,,,,
467008860,,POINT (144.9512994 -37.7648164),toilets,,,,,,
473363977,,POINT (144.9387874 -37.7070041),,,Safeway,,,,supermarket
480774262,,POINT (145.0444603 -37.7673811),bank,,,,,,
481586173,,POINT (145.2071508 -37.7453899),kindergarten,,Warrandyte & District Pre-school,,,,
481586175,,POINT (145.2096066 -37.7414122),toilets,,,,,,
481586232,,POINT (145.2104438 -37.7409738),bbq,,,,,,
481586236,,POINT (145.2125753 -37.7406456),police,,,,,,
481586238,,POINT (145.2144026 -37.7396241),bench,,,,,,
481586241,,POINT (145.2158789 -37.739325),bench,,,,,,
481586244,,POINT (145.2172634 -37.7390535),toilets,,,,,,
484085861,,POINT (145.008712 -37.7209331),fuel,,,,,,
492068617,,POINT (144.9936424 -37.7595863),place_of_worship,,Croxton Uniting Church,,,,
492085531,,POINT (145.0029205 -37.7380378),pharmacy,,Pulse Pharmacy,,,,
492085532,,POINT (145.0038305 -37.7378189),pharmacy,,Chemist Warehouse,,,,
492897520,,POINT (145.1358482 -37.684952),,,Woolworths,,,,supermarket
492900388,,POINT (145.0687423 -37.6508313),,,Coles,,,,supermarket
492905311,,POINT (145.0741496 -37.6520545),,,Woolworths,,,,supermarket
495030705,,POINT (144.9229749 -37.7025755),bicycle_parking,,,,,,
495030808,,POINT (144.9211066 -37.7045131),bbq,,,,,,
498652054,,POINT (145.2229858 -37.7368116),toilets,,,,,,
498652055,,POINT (145.2191913 -37.7380662),,information,,,,,
498652056,,POINT (145.2196035 -37.7368062),bench,,,,,,
498652079,,POINT (145.2264198 -37.7368374),bench,,,,,,
498652080,,POINT (145.2269182 -37.7372544),bench,,,,,,
498652081,,POINT (145.2289119 -37.7383993),bench,,,,,,
498652082,,POINT (145.2293232 -37.7388763),bench,,,,,,
498652084,,POINT (145.2293338 -37.7391367),restaurant,,Stonehouse,,,,
498652085,,POINT (145.2259348 -37.7364662),bench,,,,,,
498652086,,POINT (145.2254508 -37.7365297),bench,,,,,,
498652088,,POINT (145.2236642 -37.7369832),post_box,,,,,,
498652108,,POINT (145.2179368 -37.7385989),,museum,Warrandyte Historical Society Museum,,,,
498652110,,POINT (145.2191953 -37.7379063),telephone,,,,,,
498652113,,POINT (145.2198287 -37.7364792),bench,,,,,,
498652114,,POINT (145.2207592 -37.7363707),bench,,,,,,
517373810,,POINT (145.1356223 -37.6989279),school,,,,,,
518284096,,POINT (145.1924198 -37.6999388),school,,Eltham College,,,,
519652139,,POINT (145.1805071 -37.7051445),fire_station,,CFA,,,,
527873908,,POINT (145.1673447 -37.7639647),fuel,,Shell,,,,
527873909,,POINT (145.1667782 -37.7642089),fuel,,Shell,,,,
527873910,,POINT (145.1670529 -37.7641207),,,Coles Express,,,,convenience
527873947,,POINT (145.1673533 -37.7642768),car_wash,,,,,,
527874187,,POINT (145.1738248 -37.7640537),,,Shop Zone,,,,convenience
527874281,,POINT (145.1734506 -37.7640166),fuel,,Fuel Zone,,,,
527874305,,POINT (145.1694588 -37.7635822),fuel,,United,,,,
527874369,,POINT (145.169336 -37.7632522),car_wash,,,,,,
527874818,,POINT (145.1697136 -37.7633811),fast_food,,Subway,,,,convenience
527875773,,POINT (145.171353 -37.7634965),pub,,Cherry Hill Tavern,,,,
527875856,,POINT (145.1715246 -37.7637204),,,BWS,,,,alcohol
530435248,,POINT (144.9394563 -37.7649167),drinking_water,,,,,,
531398789,,POINT (145.1496629 -37.7150489),parking,,,,,,
531398908,,POINT (145.1497058 -37.7140508),parking,,,,,,
531399027,,POINT (145.1487776 -37.7151439),,,Coles,,,,supermarket
531399467,,POINT (145.150195 -37.7132971),parking,,,,,,
531399555,,POINT (145.1507787 -37.7129304),parking,,,,,,
531399725,,POINT (145.1501079 -37.712797),,,,,,,supermarket
531400125,,POINT (145.1478604 -37.7147162),fire_station,,Eltham CFA,,,,
531400541,,POINT (145.1475 -37.7145464),parking,,,,,,
531400923,,POINT (145.147354 -37.7131817),parking,,,,,,
531403199,,POINT (145.1258792 -37.7038653),post_box,,,,,,
534077575,,POINT (144.9358426 -37.7620777),drinking_water,,,,,,
535042427,,POINT (145.0772616 -37.7463045),post_box,,,,,,
535042542,,POINT (145.077356 -37.746318),telephone,,,,,,
535042809,,POINT (145.086411 -37.7416757),school,,Viewbank College,,,,
535043217,,POINT (145.076841 -37.7462705),pharmacy,,,,,,
535043245,,POINT (145.0766608 -37.7462298),fast_food,,,,,,
535163385,,POINT (145.086372 -37.7308668),fast_food,,McDonald's,,,burger,
537508762,,POINT (145.1343914 -37.7517853),,,Coles Express,,,,convenience
537508913,,POINT (145.134297 -37.7521721),,,Kmart Tyre and Auto Service,,,,car_repair
538132540,,POINT (145.1372234 -37.6980205),,,,,,,
538205612,,POINT (145.0925869 -37.7126927),,,,,,,supermarket
538205673,,POINT (145.0929732 -37.7121427),fast_food,,,,,,
538206054,,POINT (145.1048435 -37.7028466),pub,,Greensborough Hotel,,,,
538206163,,POINT (145.1029553 -37.7025681),,,Coles,,,,supermarket
538206734,,POINT (145.0955653 -37.6988127),parking,,,,,,
540435657,,POINT (145.1690664 -37.7172537),college,,Eltham Christian College,,,,
541344817,,POINT (145.2167401 -37.74991),bench,,,,,,
541392160,,POINT (145.2074203 -37.7421735),parking,,,,,,
544359402,,POINT (145.1185119 -37.6822607),school,,,,,,
544359403,,POINT (145.1194388 -37.681792),place_of_worship,,,,,,
544359406,,POINT (145.1276013 -37.6835513),,,Surnrise Shop,,,,convenience
544359714,,POINT (145.123003 -37.6704833),fire_station,,,,,,
544430167,,POINT (145.2096656 -37.7481453),fire_station,,,,,,
557455346,,POINT (145.2213502 -37.7461827),parking,,,,,,
557455385,,POINT (145.2199193 -37.7418426),parking,,,,,,
559311135,,POINT (144.9813257 -37.7604011),parking,,,,,,
563755922,,POINT (144.9579538 -37.6928438),,hotel,Hotel Formule 1,,,,
563755931,,POINT (144.9775747 -37.7458211),telephone,,,,,,
563755935,,POINT (144.9748624 -37.7584912),fuel,,,,,,
563755946,,POINT (144.9747594 -37.7590341),fuel,,,,,,
565859926,,POINT (145.2313571 -37.7356867),parking,,,,,,
565859987,,POINT (145.2360498 -37.7325439),toilets,,,,,,
566528267,,POINT (145.0704091 -37.682907),,,Coles,,,,supermarket
566528282,,POINT (145.0703233 -37.6824043),bank,,Westpac,,,,
567771661,,POINT (144.9390567 -37.7558812),,,,,,,
567772572,,POINT (144.961965 -37.7547751),parking,,,,,,
567833494,,POINT (145.0242441 -37.7319058),place_of_worship,,St Nikola Macedonian Orthodox Church,,,,
567833498,,POINT (145.0253427 -37.7321298),doctors,,Complete Care Medical Centre,,,,
567833499,,POINT (145.0286386 -37.7341255),post_box,,,,,,
567835687,,POINT (145.0313229 -37.7319441),place_of_worship,,Reservoir Mosque,,,,
567835688,,POINT (145.0315375 -37.7316386),kindergarten,,Blake Street Kindergarten,,,,
585128198,,POINT (144.8857646 -37.6891688),fuel,,BP,,,,
587298197,,POINT (145.1572699 -37.6735899),fast_food,,McDonald's,,,burger,
591391999,,POINT (145.1229493 -37.6695916),fast_food,,,,,,
591392000,,POINT (145.1229815 -37.6695916),post_box,,,,,,
591393289,,POINT (145.1122483 -37.6797057),school,,,,,,
599429539,,POINT (145.0176352 -37.7495149),,,,,,,
602480374,,POINT (145.067105 -37.7436481),theatre,,Heidelberg Theatre Company,,,,
602480377,,POINT (145.0642049 -37.7432609),post_box,,,,,,
602480379,,POINT (145.0634254 -37.7469653),post_box,,,,,,
602906432,,POINT (145.0744351 -37.7557517),parking,,,,,,
602911465,,POINT (145.080365 -37.7591036),,,,,,,
602911655,,POINT (145.0797696 -37.759239),shelter,,,,,,
603005216,,POINT (145.1753226 -37.7627797),,,,,,,
603008570,,POINT (145.1695036 -37.7623641),parking,,,,,,
603010591,,POINT (145.1679559 -37.7674805),,,,,,,
603104084,,POINT (145.1400749 -37.7254688),bench,,,,,,
603104085,,POINT (145.1400839 -37.7255525),bench,,,,,,
603104086,,POINT (145.1400586 -37.7255512),bench,,,,,,
603104087,,POINT (145.1400541 -37.7255792),bench,,,,,,
603104088,,POINT (145.14008 -37.725581),bench,,,,,,
603104094,,POINT (145.1403419 -37.7247213),bench,,,,,,
603104095,,POINT (145.1403711 -37.7247244),bench,,,,,,
603104116,,POINT (145.1410185 -37.7258983),bench,,,,,,
603104127,,POINT (145.1410363 -37.7258287),bench,,,,,,
603104128,,POINT (145.1410038 -37.7257585),bench,,,,,,
603104151,,POINT (145.1410682 -37.7257796),bench,,,,,,
603104152,,POINT (145.1410822 -37.7257247),bench,,,,,,
603104187,,POINT (145.1420835 -37.7258354),bench,,,,,,
603104188,,POINT (145.1419991 -37.7259721),bench,,,,,,
603104189,,POINT (145.1419811 -37.7259623),bench,,,,,,
603104190,,POINT (145.1419603 -37.7259823),bench,,,,,,
603104191,,POINT (145.1419552 -37.7259614),bench,,,,,,
603104192,,POINT (145.1419333 -37.7259801),bench,,,,,,
603104197,,POINT (145.1429133 -37.7263028),bench,,,,,,
603104198,,POINT (145.1429822 -37.7263102),bench,,,,,,
603104245,,POINT (145.1410527 -37.7250879),bench,,,,,,
603104362,,POINT (145.1413962 -37.7252627),bench,,,,,,
603104409,,POINT (145.1414572 -37.7252125),toilets,,Womens,,,,
603104420,,POINT (145.141609 -37.725232),toilets,,Mens,,,,
603104424,,POINT (145.1414966 -37.7250897),bench,,,,,,
603104433,,POINT (145.1404426 -37.7247351),bench,,,,,,
603104434,,POINT (145.1404735 -37.7247391),bench,,,,,,
603104435,,POINT (145.1405439 -37.7247475),bench,,,,,,
603104436,,POINT (145.1405737 -37.7247533),bench,,,,,,
603104437,,POINT (145.1406435 -37.7247604),bench,,,,,,
603104438,,POINT (145.1406773 -37.7247662),bench,,,,,,
603104474,,POINT (145.1414583 -37.7249006),bench,,,,,,
603104516,,POINT (145.1421532 -37.7255356),bench,,,,,,
603104537,,POINT (145.1421858 -37.725167),bench,,,,,,
603104538,,POINT (145.1421788 -37.7252026),bench,,,,,,
603104540,,POINT (145.1421752 -37.725236),bench,,,,,,
603104542,,POINT (145.1421738 -37.7252711),bench,,,,,,
603104544,,POINT (145.1421879 -37.72529),bench,,,,,,
603104546,,POINT (145.1421668 -37.7253039),bench,,,,,,
603104565,,POINT (145.1423154 -37.7249894),bench,,,,,,
603104569,,POINT (145.1423588 -37.7248162),bench,,,,,,
603104601,,POINT (145.1431654 -37.7259125),bench,,,,,,
603104602,,POINT (145.1431816 -37.7259147),bench,,,,,,
603104603,,POINT (145.1431998 -37.7257206),bench,,,,,,
603104604,,POINT (145.1432492 -37.7255813),bench,,,,,,
603104605,,POINT (145.143252 -37.7255582),bench,,,,,,
603104606,,POINT (145.1432358 -37.7255562),bench,,,,,,
603104607,,POINT (145.1432304 -37.7255796),bench,,,,,,
603104608,,POINT (145.1432722 -37.7253319),bench,,,,,,
603104609,,POINT (145.1433302 -37.7251356),bench,,,,,,
603104610,,POINT (145.1433139 -37.7251365),bench,,,,,,
603104611,,POINT (145.1433398 -37.7250946),bench,,,,,,
603104612,,POINT (145.1433251 -37.7250928),bench,,,,,,
603104613,,POINT (145.143351 -37.7250381),bench,,,,,,
603104614,,POINT (145.1433364 -37.7250332),bench,,,,,,
603104615,,POINT (145.1433471 -37.7250154),bench,,,,,,
603104619,,POINT (145.1433278 -37.7247736),bench,,,,,,
604327110,,POINT (145.0386092 -37.7490595),,,,,,,
605203943,,POINT (145.1428083 -37.7034075),,,,,,,
605203944,,POINT (145.1314142 -37.7002073),,,,,,,
605203945,,POINT (145.1260284 -37.700428),,,,,,,
605203946,,POINT (145.123314 -37.7040781),,,Woodland Reserve,,,,
605203947,,POINT (145.1319721 -37.707032),,,,,,,
605203949,,POINT (145.158805 -37.7110213),,,,,,,
605203950,,POINT (145.1532126 -37.6986926),,,Eltham North Adventure Playground,,,,
606291505,,POINT (144.991717 -37.765399),post_box,,,,,,
606291840,,POINT (144.992975 -37.758563),fast_food,,KFC,,,,
606291841,,POINT (144.993013 -37.758444),fast_food,,Subway,,,,
606292526,,POINT (144.9935206 -37.7561922),,,Fusion Hair Studio,,,,hairdresser
606294274,,POINT (144.993488 -37.7563831),,,Laundrette,,,,laundry
606294312,,POINT (144.9941374 -37.7572059),,,PMP Motors,,,,car_repair
606295203,,POINT (144.993864 -37.759046),,motel,St Georges Motor Inn,,,,
606295371,,POINT (144.992441 -37.765098),,,Cellarbrations on St Georges,,,,alcohol
607445300,,POINT (144.9942675 -37.7569259),place_of_worship,,Thornbury Church of Christ,,,,
609082107,,POINT (144.9576628 -37.6900094),pub,,Meadow Inn,,,,
609082108,,POINT (144.9573946 -37.6900349),,hotel,Meadow Inn,,,,
609082109,,POINT (144.9576843 -37.690366),restaurant,,Meadow Inn,,,,
611958067,,POINT (145.1450557 -37.7176449),,picnic_site,,,,,
611958082,,POINT (145.145352 -37.7178776),,picnic_site,,,,,
611958168,,POINT (145.14585 -37.7171779),,picnic_site,,,,,
611958219,,POINT (145.1458755 -37.7172743),,picnic_site,,,,,
611965848,,POINT (145.1294167 -37.724668),shelter,,,,,,
612002432,,POINT (145.1126905 -37.7148647),,picnic_site,,,,,
612002452,,POINT (145.1127296 -37.7148205),,picnic_site,,,,,
612002532,,POINT (145.1127666 -37.7129381),,picnic_site,,,,,
612002533,,POINT (145.112799 -37.7129197),,picnic_site,,,,,
612002534,,POINT (145.1128024 -37.7129601),,picnic_site,,,,,
612771755,,POINT (145.199534 -37.7360389),toilets,,,,,,
612902567,,POINT (145.0661187 -37.6788565),,,,,,,
615994541,,POINT (145.0881127 -37.670193),toilets,,,,,,
615995325,,POINT (145.087287 -37.6698193),,viewpoint,,,,,
616002719,,POINT (145.088163 -37.669847),bbq,picnic_site,,,,,
616002721,,POINT (145.0884239 -37.6696556),bbq,picnic_site,,,,,
617866108,,POINT (145.3104743 -37.7523992),parking,,,,,,
620437550,,POINT (145.2431966 -37.7195572),bench,,,,,,
621822033,,POINT (145.1417472 -37.7329912),,picnic_site,,,,,
622824281,,POINT (145.2087341 -37.7486501),bench,,,,,,
622824291,,POINT (145.2079997 -37.7479249),bench,,,,,,
622824292,,POINT (145.2080394 -37.7479183),bench,,,,,,
622824294,,POINT (145.2080403 -37.7478928),bench,,,,,,
622824296,,POINT (145.2079856 -37.7479003),bench,,,,,,
631441659,,POINT (145.2359793 -37.7263929),picnic table,,,,,,
631441746,,POINT (145.2423638 -37.733541),bench,,,,,,
631441795,,POINT (145.2396079 -37.7274578),bench,,,,,,
631441796,,POINT (145.2392832 -37.7275202),bench,,,,,,
631458744,,POINT (144.9150351 -37.6928513),fuel,,,,,,
631458758,,POINT (145.0758375 -37.6496693),fuel,,Coles Express,,,,
631471979,,POINT (144.8975446 -37.6901522),fast_food,,,,,fish_and_chips,
631477396,,POINT (145.2269234 -37.7324012),,viewpoint,,,,,
632050758,,POINT (144.9641521 -37.696735),,,,,,,
632176659,,POINT (145.0701969 -37.6515303),,,Kmart,,,,department_store
632176784,,POINT (145.0728415 -37.651989),,,Target,,,,department_store
633065699,,POINT (145.149026 -37.6949791),parking,,,,,,
633065700,,POINT (145.148672 -37.6952423),parking,,,,,,
633065780,,POINT (145.1509143 -37.6999029),school,,Eltham North Primary School,,,,
634963597,,POINT (144.8937151 -37.738076),fuel,,Woolworths Petrol Niddrie,,,,
636217129,,POINT (144.895358 -37.7272917),,,Coles,,,,supermarket
642661864,,POINT (145.087282 -37.6603498),,,,,,,
652993384,,POINT (144.9760156 -37.6656732),,viewpoint,,,,,
659654485,,POINT (144.9994558 -37.6932713),fire_station,,MFB Station No. 7,,,,
660604286,,POINT (145.0729458 -37.7553041),parking,,,,,,
665098896,,POINT (144.9758475 -37.7565627),cafe,,Genovese Coffee,,,,
668441929,,POINT (145.0496288 -37.6752914),telephone,,,,,,
669180840,,POINT (144.9434994 -37.7649133),fast_food,,Con's Fish and Chips and Hamburgers,,,,
673076685,,POINT (145.0746642 -37.762168),drinking_water,,,,,,
675499355,,POINT (144.966921 -37.732131),toilets,,,,,,
675537677,,POINT (145.0464844 -37.7086718),drinking_water,,,,,,
676421041,,POINT (145.1533556 -37.6990149),drinking_water,,,,,,
676421043,,POINT (145.1536034 -37.6992133),toilets,,,,,,
678976201,,POINT (144.992919 -37.758933),fast_food,,Flamingo's Pizza & Pasta,,,pizza,
678978457,,POINT (144.99298 -37.758284),,,The Cheesecake Shop,,,,bakery
682748963,iLOE 1.8,POINT (145.045223 -37.712863),,,Rotating Swing,,,,
682988494,,POINT (145.044174 -37.7068174),cafe,,Farm Cafe,,,,
683007974,,POINT (145.049608 -37.7093638),restaurant,,Smorgy's,,,,
685057149,,POINT (145.1721693 -37.7463229),drinking_water,,,,,,
685071701,,POINT (145.1621606 -37.7382764),bench,,,,,,
685845055,,POINT (145.0693527 -37.7568003),fuel,,7-Eleven,,,,
687077629,,POINT (145.063996 -37.7455956),,,,,,,
688016647,,POINT (145.0642605 -37.7430794),fast_food,,Rosanna Fish and Chips,,,,
688016748,,POINT (145.0646385 -37.7429319),cafe,,4ever sisters,,,,
688016756,,POINT (145.0654607 -37.7429641),bank,,Westpac Bank,,,,
688016768,,POINT (145.0650101 -37.7432032),pharmacy,,Frosts Pharmacy,,,,
688016784,,POINT (145.0650655 -37.7431777),restaurant,,Dragon House,,,chinese,
688016800,,POINT (145.0644674 -37.7429815),cafe,,Jillian's,,,,
688016815,,POINT (145.0651814 -37.7426415),cafe,,Scooters,,,,
688016829,,POINT (145.0654025 -37.7425168),fast_food,,Rosanna Chicken Bar,,,,
688016852,,POINT (145.065292 -37.742588),restaurant,,Baan Thai,,,thai,
688016953,,POINT (145.0658702 -37.742878),fast_food,,Rosanna SUshi and Noodle Station,,,,
688016979,,POINT (145.0658782 -37.7429759),restaurant,,Toti's,,,,
688380842,,POINT (145.0660779 -37.7560877),,,Peak Bikehub,,,,bicycle
688380843,,POINT (145.0535602 -37.753797),,,Ivanhoe Cycles,,,,bicycle
689902839,,POINT (145.1087948 -37.7032095),toilets,,,,,,
689902852,,POINT (145.1091491 -37.7029942),drinking_water,,,,,,
690986013,,POINT (145.1021341 -37.698355),toilets,,,,,,
691191848,,POINT (145.0460077 -37.7051825),drinking_water,,,,,,
699639872,,POINT (144.9826525 -37.7357411),,,,,,,convenience
703064147,,POINT (144.9643971 -37.7548572),post_office,,,,,,
703067976,,POINT (144.9640077 -37.7443222),pharmacy,,,,,,
703067980,,POINT (144.9637181 -37.7444579),doctors,,Coburg Central Medical Centre,,,,
703553414,,POINT (144.9639239 -37.743085),place_of_worship,,The Presentation of our Lord,,,,
703576058,,POINT (145.291775 -37.7026928),bench,,,,,,
703576085,,POINT (145.2856371 -37.7045978),bench,,,,,,
703576107,,POINT (145.2882993 -37.7032831),picnic table,,,,,,
703576163,,POINT (145.2920738 -37.7091894),,picnic_site,,,,,
703576167,,POINT (145.2863999 -37.7143439),bench,,,,,,
703576219,,POINT (145.2856003 -37.7142282),bench,,,,,,
703576266,,POINT (145.2911305 -37.7116615),,viewpoint,,,,,
703576323,,POINT (145.2881937 -37.703138),bench,,,,,,
703576356,,POINT (145.2852503 -37.7062891),bench,,,,,,
703576366,,POINT (145.290329 -37.7113559),bench,,,,,,
706953752,,POINT (145.0864046 -37.6700304),,viewpoint,,,,,
718622840,,POINT (145.0349999 -37.7625083),place_of_worship,,St Bernadette Church,,,,
718627706,,POINT (145.0339595 -37.7608849),,,,,,,
720404158,,POINT (145.0024907 -37.7513903),,,Plenty Cycles,,,,bicycle
722043393,,POINT (144.9268078 -37.5990608),,,,,,,
724183768,,POINT (144.925688 -37.6088251),,,,,,,
724183769,,POINT (144.9253152 -37.608619),,,,,,,
724946417,,POINT (144.9385246 -37.6414416),fuel,,United,,,,
725122891,,POINT (144.9265123 -37.5917929),,,,,,,
725122897,,POINT (144.9266357 -37.5914571),,,,,,,
725683397,,POINT (144.9298474 -37.5806631),,,,,,,
725767248,,POINT (144.9437057 -37.7644003),,,Combination Meats,,,,butcher
725872691,,POINT (144.943906 -37.763823),telephone,,,,,,
725872799,,POINT (144.944097 -37.764442),,,Stallion Automotive,,,,car_repair
728371273,,POINT (144.9400895 -37.6053379),,,,,,,
728374438,,POINT (144.9375065 -37.6014895),,,,,,,
734837040,,POINT (144.8892065 -37.678209),,,,,,,
735092576,,POINT (144.8884082 -37.6719078),,,,,,,
746466250,,POINT (144.929555 -37.641358),pub,,Roxburgh Park Hotel,,,,
747626493,,POINT (145.2033806 -37.7070718),cafe,,,,,,
748724107,,POINT (144.9166015 -37.6338566),place_of_worship,,Mosque,,,,
764839612,,POINT (144.9484287 -37.5256084),fast_food,,Subway,,,,
769474175,,POINT (145.0691768 -37.650551),,,Aldi,,,,supermarket
769474817,,POINT (145.0716935 -37.6518277),fast_food,,McDonald's,,,burger,
769474950,,POINT (145.0722023 -37.6518931),fast_food,,KFC,,,,
772403454,,POINT (144.9803151 -37.7662686),telephone,,,,,,
